Timestamp,Airport,Timezone,DirInten,Visibility,Weather0,Weather1,CG0,CG1,CG2,TTD,Pressure,ReraRets
2011060614,SBKG,061400Z,16012KT,9999,na,na,BKN025,na,na,28/20,Q1018,NULL
2011060615,SBKG,061500Z,17011KT,9999,na,na,BKN030,na,na,28/19,Q1017,NULL
2011060616,SBKG,061600Z,11011KT,9999,na,na,BKN030,na,na,29/20,Q1016,NULL
2011060617,SBKG,061700Z,14012KT,9999,na,na,FEW030,na,na,28/20,Q1015,NULL
2011060618,SBKG,061800Z,12008KT,9999,na,na,SCT030,na,na,28/20,Q1015,NULL
2011060619,SBKG,061900Z,13009KT,9999,na,na,FEW030,na,na,27/19,Q1015,NULL
2011060620,SBKG,062000Z,16008KT,9999,na,na,FEW027,na,na,25/20,Q1015,NULL
2011060621,SBKG,062100Z,12007KT,9999,na,na,FEW024,na,na,23/19,Q1016,NULL
2011060622,SBKG,062200Z,15004KT,CAVOK,na,na,na,na,na,22/19,Q1017,NULL
2011060623,SBKG,062300Z,16006KT,9999,na,na,SCT018,na,na,21/19,Q1017,NULL
2011060700,SBKG,070000Z,18006KT,9999,na,na,FEW030,na,na,21/19,Q1018,NULL
2011060701,SBKG,070100Z,19006KT,9999,na,na,BKN040,na,na,21/19,Q1018,NULL
2011060702,SBKG,070200Z,18005KT,9999,na,na,BKN020,na,na,21/19,Q1018,NULL
2011060703,SBKG,070300Z,20005KT,9999,na,na,BKN016,SCT020,na,21/19,Q1018,NULL
2011060709,SBKG,070915Z,19004KT,9999,na,na,SCT010,BKN015,na,21/19,Q1017,NULL
2011060710,SBKG,071000Z,19006KT,9999,na,na,SCT010,BKN015,na,22/20,Q1018,NULL
2011060711,SBKG,071100Z,17008KT,9999,na,na,SCT015,BKN018,na,23/20,Q1019,NULL
2011060712,SBKG,071200Z,18009KT,9999,na,na,FEW018,BKN020,na,24/20,Q1019,NULL
2011060713,SBKG,071300Z,20010KT,9999,na,na,BKN030,na,na,26/20,Q1019,NULL
2011060714,SBKG,071400Z,18011KT,9999,na,na,SCT018,BKN030,na,27/20,Q1018,NULL
2011060715,SBKG,071500Z,18010KT,9999,na,na,FEW018,BKN025,na,27/20,Q1018,NULL
2011060716,SBKG,071600Z,12009KT,5000,-RA,na,FEW010,BKN015,OVC080,23/21,Q1017,NULL
2011060717,SBKG,071700Z,19008KT,5000,BR,na,SCT010,BKN015,BKN080,22/21,Q1017,NULL
2011060718,SBKG,071800Z,15008KT,9999,na,na,BKN020,OVC070,na,22/20,Q1017,NULL
2011060719,SBKG,071900Z,15005KT,9999,na,na,SCT015,OVC070,na,22/20,Q1017,NULL
2011060720,SBKG,072000Z,00000KT,9999,na,na,SCT015,OVC070,na,22/20,Q1017,NULL
2011060721,SBKG,072100Z,14008KT,9000,-RA,na,SCT010,SCT015,OVC070,21/20,Q1018,NULL
2011060722,SBKG,072200Z,16006KT,9999,na,na,SCT017,BKN080,na,21/20,Q1018,NULL
2011060723,SBKG,072300Z,18004KT,9999,na,na,SCT018,BKN080,na,21/20,Q1019,NULL
2011060800,SBKG,080000Z,14003KT,9999,na,na,SCT015,BKN080,na,21/19,Q1019,NULL
2011060801,SBKG,080100Z,15002KT,9999,na,na,SCT015,SCT080,na,21/20,Q1019,NULL
2011060802,SBKG,080200Z,16005KT,9999,na,na,SCT015,SCT080,na,21/19,Q1019,NULL
2011060803,SBKG,080300Z,15003KT,9999,na,na,BKN015,na,na,21/19,Q1018,NULL
2011060809,SBKG,080915Z,30002KT,9999,na,na,BKN030,na,na,20/18,Q1018,NULL
2011060810,SBKG,081000Z,27004KT,9999,na,na,SCT020,BKN100,na,21/18,Q1018,NULL
2011060811,SBKG,081100Z,22005KT,9999,na,na,SCT018,BKN100,na,23/19,Q1019,NULL
2011060812,SBKG,081200Z,19009KT,9999,na,na,BKN018,BKN100,na,26/19,Q1019,NULL
2011060813,SBKG,081300Z,19008KT,9999,na,na,BKN018,SCT100,na,27/19,Q1019,NULL
2011060814,SBKG,081400Z,18010KT,9999,na,na,SCT025,na,na,28/19,Q1018,NULL
2011060815,SBKG,081500Z,17009KT,9999,na,na,BKN030,na,na,27/19,Q1018,NULL
2011060816,SBKG,081600Z,17007KT,9999,na,na,BKN030,na,na,27/19,Q1017,NULL
2011060817,SBKG,081700Z,17007KT,9999,na,na,BKN030,na,na,26/18,Q1016,NULL
2011060818,SBKG,081800Z,18008KT,9999,na,na,SCT030,na,na,28/25,Q1016,NULL
2011060819,SBKG,081900Z,18008KT,9999,na,na,SCT030,na,na,28/18,Q1016,NULL
2011060820,SBKG,082000Z,18004KT,9999,na,na,SCT020,na,na,25/18,Q1016,NULL
2011060821,SBKG,082100Z,17003KT,9999,na,na,SCT020,na,na,23/19,Q1016,NULL
2011060822,SBKG,082200Z,14003KT,CAVOK,na,na,na,na,na,23/19,Q1017,NULL
2011060823,SBKG,082300Z,13005KT,CAVOK,na,na,na,na,na,21/19,Q1018,NULL
2011060900,SBKG,090000Z,14005KT,CAVOK,na,na,na,na,na,21/19,Q1018,NULL
2011060901,SBKG,090100Z,14003KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2011060902,SBKG,090200Z,16004KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2011060903,SBKG,090300Z,00000KT,CAVOK,na,na,na,na,na,20/18,Q1017,NULL
2011060909,SBKG,090915Z,22003KT,9999,na,na,FEW040,na,na,20/18,Q1017,NULL
2011060910,SBKG,091000Z,24004KT,CAVOK,na,na,na,na,na,24/18,Q1018,NULL
2011060911,SBKG,091100Z,18007KT,9999,na,na,FEW020,BKN070,na,24/19,Q1018,NULL
2011060912,SBKG,091200Z,16009KT,9999,na,na,SCT015,BKN020,BKN070,24/20,Q1019,NULL
2011060913,SBKG,091300Z,17012KT,9999,na,na,BKN020,BKN070,na,25/20,Q1019,NULL
2011060914,SBKG,091400Z,17012KT,9999,na,na,BKN020,BKN070,na,27/20,Q1018,NULL
2011060915,SBKG,091500Z,17014KT,9999,na,na,BKN020,BKN070,na,27/20,Q1017,NULL
2011060916,SBKG,091600Z,17012KT,9999,na,na,BKN025,BKN080,na,27/18,Q1017,NULL
2011060917,SBKG,091700Z,17012KT,9999,na,na,BKN025,BKN080,na,25/19,Q1016,NULL
2011060918,SBKG,091800Z,18008KT,9999,na,na,SCT025,BKN080,na,25/20,Q1016,NULL
2011060919,SBKG,091900Z,18006KT,9999,na,na,SCT025,BKN080,na,25/19,Q1016,NULL
2011060920,SBKG,092000Z,12008KT,9999,na,na,SCT020,BKN080,na,22/20,Q1017,NULL
2011060921,SBKG,092100Z,12007KT,9999,na,na,SCT020,BKN080,na,21/20,Q1017,NULL
2011060922,SBKG,092200Z,13005KT,5000,-RA,BR,SCT008,BKN010,na,21/20,Q1018,NULL
2011060923,SBKG,092300Z,13009KT,3000,-RA,BR,SCT005,BKN010,na,21/20,Q1018,NULL
2011061000,SBKG,100000Z,11009KT,3000,-RA,BR,SCT005,BKN010,na,20/20,Q1019,NULL
2011061000,SBKG,100030Z,13004KT,9999,na,na,SCT006,BKN010,na,20/20,Q1019,NULL
2011061001,SBKG,100100Z,11004KT,9999,na,na,FEW006,BKN015,na,20/20,Q1019,NULL
2011061002,SBKG,100200Z,18003KT,9999,na,na,BKN015,na,na,20/20,Q1018,NULL
2011061003,SBKG,100300Z,31001KT,9999,na,na,SCT015,na,na,20/20,Q1018,NULL
2011061009,SBKG,100915Z,28003KT,1000,BR,na,BKN003,na,na,19/19,Q1018,NULL
2011061010,SBKG,101000Z,28004KT,2500,BR,na,BKN003,na,na,20/20,Q1018,NULL
2011061010,SBKG,101045Z,28003KT,5000,BR,na,SCT006,BKN015,na,22/21,Q1018,NULL
2011061011,SBKG,101100Z,28003KT,6000,na,na,SCT020,na,na,23/22,Q1019,NULL
2011061012,SBKG,101200Z,25003KT,9999,na,na,SCT025,na,na,25/21,Q1019,NULL
2011061013,SBKG,101300Z,15004KT,9999,na,na,SCT030,na,na,26/20,Q1014,NULL
2011061014,SBKG,101400Z,14006KT,9999,na,na,SCT030,na,na,28/20,Q1018,NULL
2011061015,SBKG,101500Z,13005KT,9999,na,na,BKN030,na,na,29/19,Q1017,NULL
2011061016,SBKG,101600Z,13005KT,9999,na,na,BKN030,na,na,28/20,Q1017,NULL
2011061017,SBKG,101700Z,12006KT,9999,na,na,SCT030,na,na,29/20,Q1016,NULL
2011061018,SBKG,101800Z,14005KT,9999,na,na,SCT030,na,na,29/20,Q1016,NULL
2011061019,SBKG,101900Z,12005KT,9999,na,na,SCT030,na,na,28/20,Q1016,NULL
2011061020,SBKG,102000Z,13006KT,9999,na,na,SCT025,na,na,26/21,Q1017,NULL
2011061021,SBKG,102100Z,13006KT,9999,na,na,SCT015,BKN020,na,24/22,Q1017,NULL
2011061022,SBKG,102200Z,11005KT,9999,na,na,SCT020,na,na,24/22,Q1018,NULL
2011061023,SBKG,102300Z,11005KT,9999,na,na,SCT018,na,na,23/22,Q1018,NULL
2011061100,SBKG,110000Z,11005KT,9999,na,na,SCT018,SCT070,na,22/22,Q1019,NULL
2011061101,SBKG,110100Z,11004KT,9999,na,na,SCT012,SCT018,na,22/21,Q1019,NULL
2011061102,SBKG,110200Z,12005KT,9999,na,na,BKN012,na,na,22/21,Q1019,NULL
2011061103,SBKG,110300Z,12003KT,9999,na,na,BKN008,SCT070,na,22/21,Q1019,NULL
2011061104,SBKG,110400Z,11003KT,9999,na,na,BKN010,na,na,21/21,Q1018,NULL
2011061105,SBKG,110500Z,00000KT,4000,BR,na,SCT007,na,na,21/20,Q1018,NULL
2011061106,SBKG,110600Z,00000KT,4000,BR,na,SCT007,SCT011,na,20/20,Q1017,NULL
2011061109,SBKG,110915Z,19003KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2011061110,SBKG,111000Z,17001KT,9999,na,na,BKN015,na,na,23/21,Q1018,NULL
2011061111,SBKG,111100Z,17007KT,9999,na,na,SCT010,BKN018,na,24/21,Q1018,NULL
2011061112,SBKG,111200Z,16006KT,9999,na,na,FEW013,BKN018,na,25/20,Q1018,NULL
2011061113,SBKG,111300Z,13007KT,9999,na,na,FEW015,BKN022,na,28/20,Q1018,NULL
2011061114,SBKG,111400Z,17007KT,9999,na,na,BKN025,na,na,29/21,Q1017,NULL
2011061115,SBKG,111500Z,16006KT,9999,na,na,BKN026,na,na,28/20,Q1016,NULL
2011061116,SBKG,111600Z,11006KT,9999,na,na,SCT027,na,na,29/20,Q1015,NULL
2011061117,SBKG,111700Z,16005KT,9999,na,na,BKN030,na,na,29/20,Q1015,NULL
2011061118,SBKG,111800Z,11009KT,9999,na,na,SCT025,na,na,25/21,Q1015,NULL
2011061119,SBKG,111900Z,10013KT,9999,na,na,BKN027,na,na,27/22,Q1015,NULL
2011061120,SBKG,112000Z,10009KT,9999,na,na,SCT020,na,na,24/22,Q1016,NULL
2011061121,SBKG,112100Z,10007KT,9999,na,na,BKN018,na,na,23/22,Q1016,NULL
2011061122,SBKG,112200Z,13007KT,9999,na,na,SCT010,BKN015,na,23/22,Q1017,NULL
2011061123,SBKG,112300Z,12007KT,9999,na,na,SCT020,na,na,22/21,Q1017,NULL
2011061200,SBKG,120000Z,12006KT,9999,na,na,SCT007,BKN012,na,22/22,Q1018,NULL
2011061201,SBKG,120100Z,13007KT,9999,na,na,SCT008,BKN012,na,22/21,Q1018,NULL
2011061202,SBKG,120200Z,13005KT,9999,na,na,SCT012,BKN018,na,22/21,Q1017,NULL
2011061203,SBKG,120300Z,13004KT,9999,na,na,SCT010,BKN015,na,22/21,Q1017,NULL
2011061209,SBKG,120915Z,14006KT,3000,-RA,BR,SCT005,BKN010,OVC070,21/21,Q1017,NULL
2011061210,SBKG,121000Z,16006KT,2000,-RA,BR,SCT004,BKN010,OVC070,21/21,Q1018,NULL
2011061211,SBKG,121100Z,16009KT,3000,-RA,BR,SCT006,BKN010,OVC070,21/20,Q1018,NULL
2011061212,SBKG,121200Z,15008KT,1500,-RA,BR,SCT004,BKN010,OVC070,21/21,Q1019,NULL
2011061212,SBKG,121228Z,16008KT,5000,BR,na,FEW006,BKN015,BKN018,22/21,Q1018,NULL
2011061213,SBKG,121300Z,15008KT,9999,na,na,SCT015,BKN018,na,24/21,Q1018,NULL
2011061214,SBKG,121400Z,16008KT,9999,na,na,FEW015,SCT020,BKN090,24/21,Q1018,NULL
2011061215,SBKG,121500Z,16014KT,9999,na,na,FEW015,BKN020,BKN090,25/21,Q1017,NULL
2011061216,SBKG,121600Z,16013KT,9999,na,na,SCT030,SCT070,na,26/19,Q1016,NULL
2011061217,SBKG,121700Z,14006KT,9999,na,na,SCT025,SCT070,na,27/20,Q1015,NULL
2011061218,SBKG,121800Z,14011KT,9999,na,na,FEW027,na,na,26/18,Q1016,NULL
2011061219,SBKG,121900Z,10008KT,9999,na,na,FEW024,na,na,24/19,Q1016,NULL
2011061220,SBKG,122000Z,11007KT,CAVOK,na,na,na,na,na,23/19,Q1016,NULL
2011061221,SBKG,122100Z,10005KT,CAVOK,na,na,na,na,na,22/19,Q1017,NULL
2011061222,SBKG,122200Z,16008KT,9999,na,na,FEW018,SCT080,na,22/19,Q1017,NULL
2011061223,SBKG,122300Z,16007KT,9999,na,na,SCT018,BKN080,na,21/18,Q1018,NULL
2011061300,SBKG,130000Z,14004KT,9999,na,na,SCT018,BKN080,na,20/18,Q1019,NULL
2011061301,SBKG,130100Z,17005KT,CAVOK,na,na,na,na,na,20/18,Q1019,NULL
2011061302,SBKG,130200Z,20007KT,CAVOK,na,na,na,na,na,20/18,Q1018,NULL
2011061303,SBKG,130300Z,19006KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2011061309,SBKG,130915Z,15007KT,9999,na,na,SCT016,na,na,19/18,Q1017,NULL
2011061310,SBKG,131000Z,16007KT,9999,na,na,SCT016,na,na,21/19,Q1018,NULL
2011061311,SBKG,131100Z,17010KT,9999,na,na,SCT018,na,na,23/19,Q1019,NULL
2011061312,SBKG,131200Z,16011KT,9999,na,na,BKN020,na,na,24/18,Q1019,NULL
2011061313,SBKG,131300Z,16011KT,9999,na,na,BKN025,na,na,26/17,Q1019,NULL
2011061314,SBKG,131400Z,15012KT,9999,na,na,BKN030,na,na,27/17,Q1019,NULL
2011061315,SBKG,131500Z,16011KT,9999,na,na,BKN030,na,na,27/16,Q1018,NULL
2011061316,SBKG,131600Z,17009KT,9999,na,na,BKN030,na,na,27/16,Q1017,NULL
2011061317,SBKG,131700Z,17008KT,9999,na,na,SCT030,na,na,28/17,Q1016,NULL
2011061318,SBKG,131800Z,16010KT,9999,na,na,FEW030,na,na,27/16,Q1016,NULL
2011061319,SBKG,131900Z,15010KT,CAVOK,na,na,na,na,na,27/17,Q1016,NULL
2011061320,SBKG,132000Z,14006KT,CAVOK,na,na,na,na,na,24/17,Q1016,NULL
2011061321,SBKG,132100Z,13004KT,CAVOK,na,na,na,na,na,21/17,Q1017,NULL
2011061322,SBKG,132200Z,16004KT,CAVOK,na,na,na,na,na,20/16,Q1018,NULL
2011061323,SBKG,132300Z,15005KT,CAVOK,na,na,na,na,na,20/16,Q1018,NULL
2011061400,SBKG,140000Z,15004KT,CAVOK,na,na,na,na,na,19/16,Q1018,NULL
2011061401,SBKG,140100Z,16005KT,CAVOK,na,na,na,na,na,19/16,Q1018,NULL
2011061402,SBKG,140200Z,18003KT,CAVOK,na,na,na,na,na,18/17,Q1018,NULL
2011061403,SBKG,140300Z,21003KT,CAVOK,na,na,na,na,na,18/17,Q1017,NULL
2011061409,SBKG,140915Z,29002KT,9999,na,na,FEW015,na,na,18/18,Q1017,NULL
2011061410,SBKG,141000Z,24004KT,CAVOK,na,na,na,na,na,21/19,Q1017,NULL
2011061411,SBKG,141100Z,18006KT,9999,na,na,FEW018,na,na,23/18,Q1018,NULL
2011061412,SBKG,141200Z,18008KT,9999,na,na,FEW020,na,na,25/17,Q1018,NULL
2011061413,SBKG,141300Z,18007KT,9999,na,na,SCT023,na,na,26/18,Q1018,NULL
2011061414,SBKG,141400Z,16009KT,9999,na,na,BKN023,na,na,26/18,Q1017,NULL
2011061415,SBKG,141500Z,15009KT,9999,na,na,BKN025,na,na,26/19,Q1017,NULL
2011061416,SBKG,141600Z,14007KT,9999,na,na,SCT030,na,na,27/18,Q1016,NULL
2011061417,SBKG,141700Z,13006KT,9999,na,na,SCT030,na,na,27/17,Q1015,NULL
2011061418,SBKG,141800Z,13008KT,9999,na,na,SCT030,na,na,28/19,Q1015,NULL
2011061419,SBKG,141900Z,14006KT,9999,na,na,SCT030,na,na,27/18,Q1015,NULL
2011061420,SBKG,142000Z,11004KT,9999,na,na,SCT025,BKN090,na,25/19,Q1015,NULL
2011061421,SBKG,142100Z,12004KT,9999,na,na,FEW020,BKN090,na,23/19,Q1016,NULL
2011061422,SBKG,142200Z,14005KT,CAVOK,na,na,na,na,na,23/19,Q1016,NULL
2011061423,SBKG,142300Z,14005KT,CAVOK,na,na,na,na,na,22/20,Q1016,NULL
2011061500,SBKG,150000Z,18003KT,CAVOK,na,na,na,na,na,22/20,Q1017,NULL
2011061501,SBKG,150100Z,19005KT,CAVOK,na,na,na,na,na,21/20,Q1017,NULL
2011061502,SBKG,150200Z,21004KT,CAVOK,na,na,na,na,na,21/19,Q1017,NULL
2011061503,SBKG,150300Z,24004KT,CAVOK,na,na,na,na,na,20/19,Q1016,NULL
2011061509,SBKG,150915Z,27003KT,CAVOK,na,na,na,na,na,18/17,Q1016,NULL
2011061510,SBKG,151000Z,24004KT,CAVOK,na,na,na,na,na,22/18,Q1016,NULL
2011061511,SBKG,151100Z,20008KT,CAVOK,na,na,na,na,na,24/18,Q1017,NULL
2011061512,SBKG,151200Z,20009KT,9999,na,na,SCT030,na,na,25/19,Q1017,NULL
2011061513,SBKG,151300Z,18010KT,9999,na,na,SCT030,na,na,27/18,Q1017,NULL
2011061514,SBKG,151400Z,19013KT,9999,na,na,SCT030,na,na,27/18,Q1016,NULL
2011061515,SBKG,151500Z,17014KT,9999,na,na,SCT030,na,na,29/18,Q1016,NULL
2011061516,SBKG,151600Z,18011KT,9999,na,na,SCT030,na,na,28/17,Q1015,NULL
2011061517,SBKG,151700Z,20011KT,9999,na,na,SCT030,na,na,28/18,Q1014,NULL
2011061518,SBKG,151800Z,19011KT,9999,na,na,SCT030,na,na,28/17,Q1014,NULL
2011061519,SBKG,151900Z,20010KT,9999,na,na,FEW025,na,na,27/17,Q1014,NULL
2011061520,SBKG,152000Z,18009KT,CAVOK,na,na,na,na,na,25/16,Q1014,NULL
2011061521,SBKG,152100Z,17006KT,CAVOK,na,na,na,na,na,23/17,Q1015,NULL
2011061522,SBKG,152200Z,10007KT,CAVOK,na,na,na,na,na,23/17,Q1016,NULL
2011061523,SBKG,152300Z,17007KT,9999,na,na,SCT025,na,na,22/17,Q1016,NULL
2011061600,SBKG,160000Z,17007KT,CAVOK,na,na,na,na,na,21/18,Q1016,NULL
2011061601,SBKG,160100Z,18008KT,CAVOK,na,na,na,na,na,21/18,Q1017,NULL
2011061602,SBKG,160200Z,17005KT,9999,na,na,SCT025,na,na,21/18,Q1017,NULL
2011061603,SBKG,160300Z,18006KT,9999,na,na,FEW025,na,na,20/18,Q1016,NULL
2011061609,SBKG,160915Z,23003KT,9999,na,na,FEW010,na,na,20/18,Q1015,NULL
2011061610,SBKG,161000Z,23004KT,9999,na,na,SCT015,BKN018,na,21/19,Q1016,NULL
2011061611,SBKG,161100Z,22005KT,9999,na,na,SCT018,BKN020,na,22/19,Q1016,NULL
2011061612,SBKG,161200Z,20009KT,9999,na,na,SCT018,BKN020,na,24/19,Q1017,NULL
2011061613,SBKG,161300Z,18010KT,9999,na,na,SCT018,BKN025,na,24/19,Q1017,NULL
2011061614,SBKG,161400Z,17010KT,9999,na,na,SCT018,BKN025,na,25/19,Q1016,NULL
2011061615,SBKG,161500Z,15007KT,4000,-RA,BR,SCT006,BKN015,BKN018,23/20,Q1016,NULL
2011061615,SBKG,161520Z,10004KT,9999,na,na,FEW010,SCT018,OVC080,24/21,Q1016,NULL
2011061616,SBKG,161600Z,11008KT,3000,RA,na,BKN015,OVC080,na,24/20,Q1016,NULL
2011061617,SBKG,161700Z,11006KT,3000,-RA,na,BKN013,OVC070,na,22/21,Q1015,NULL
2011061618,SBKG,161800Z,11004KT,4000,-RA,na,SCT008,BKN013,OVC070,22/21,Q1015,NULL
2011061618,SBKG,161815Z,12005KT,2000,RA,na,BKN008,SCT013,OVC070,22/21,Q1015,NULL
2011061619,SBKG,161900Z,14005KT,3000,RA,na,BKN008,BKN013,OVC070,21/21,Q1015,NULL
2011061620,SBKG,162000Z,13006KT,3000,RA,BR,BKN009,BKN014,OVC070,21/21,Q1016,NULL
2011061620,SBKG,162020Z,16005KT,1500,RA,BR,SCT004,BKN010,OVC070,21/21,Q1016,NULL
2011061621,SBKG,162100Z,16004KT,4000,-RA,na,BKN008,BKN014,OVC070,21/20,Q1016,NULL
2011061622,SBKG,162200Z,16006KT,4000,RA,na,BKN008,BKN036,OVC070,20/20,Q1017,NULL
2011061623,SBKG,162300Z,14004KT,3000,RA,na,BKN007,BKN012,OVC070,20/20,Q1017,NULL
2011061700,SBKG,170000Z,14003KT,5000,RA,na,BKN008,BKN012,OVC070,20/20,Q1017,NULL
2011061700,SBKG,170035Z,11003KT,0500,FG,na,na,na,na,20/20,Q1017,NULL
2011061701,SBKG,170100Z,11004KT,0050,FG,na,na,na,na,20/20,Q1017,NULL
2011061702,SBKG,170200Z,10004KT,1500,-RA,BR,BKN005,BKN010,OVC070,21/20,Q1018,NULL
2011061703,SBKG,170300Z,14004KT,3000,BR,na,SCT005,BKN010,OVC100,21/20,Q1017,NULL
2011061709,SBKG,170915Z,18006KT,1500,-RA,BR,BKN004,BKN010,OVC070,21/20,Q1016,NULL
2011061710,SBKG,171000Z,16005KT,1000,-RA,BR,BKN006,BKN009,OVC070,21/21,Q1016,NULL
2011061711,SBKG,171100Z,18007KT,1000,-RA,BR,BKN006,BKN009,OVC070,21/21,Q1017,NULL
2011061712,SBKG,171200Z,16008KT,1000,-RA,BR,BKN006,BKN010,OVC070,22/21,Q1017,NULL
2011061713,SBKG,171300Z,15008KT,3000,BR,na,SCT006,BKN010,OVC070,24/22,Q1017,NULL
2011061714,SBKG,171400Z,15008KT,9999,na,na,SCT006,BKN010,BKN016,26/21,Q1017,NULL
2011061715,SBKG,171500Z,15009KT,1500,-RA,BR,SCT003,BKN010,BKN015,23/21,Q1016,NULL
2011061716,SBKG,171600Z,12006KT,3000,-RA,BR,SCT008,BKN010,OVC070,23/22,Q1016,NULL
2011061716,SBKG,171625Z,15006KT,9999,na,na,SCT012,BKN015,BKN080,25/22,Q1015,NULL
2011061717,SBKG,171700Z,13008KT,9999,na,na,SCT010,BKN013,BKN080,25/21,Q1015,NULL
2011061717,SBKG,171712Z,16013KT,2500,RA,na,SCT003,SCT010,BKN013,23/21,Q1015,NULL
2011061717,SBKG,171745Z,14006KT,7000,na,na,SCT010,BKN013,BKN080,23/22,Q1015,NULL
2011061718,SBKG,171800Z,13006KT,8000,na,na,SCT008,BKN012,BKN090,23/22,Q1015,NULL
2011061719,SBKG,171900Z,12005KT,9999,na,na,SCT008,BKN012,BKN090,23/21,Q1015,NULL
2011061720,SBKG,172000Z,09005KT,6000,na,na,FEW004,BKN013,BKN100,21/20,Q1015,NULL
2011061721,SBKG,172100Z,10007KT,5000,-RA,BR,BKN010,BKN012,BKN100,21/20,Q1016,NULL
2011061722,SBKG,172200Z,14004KT,8000,na,na,SCT015,BKN100,na,21/21,Q1016,NULL
2011061723,SBKG,172300Z,10004KT,8000,na,na,SCT015,BKN100,na,21/21,Q1017,NULL
2011061800,SBKG,180000Z,13002KT,4000,-RA,BR,SCT006,BKN010,BKN080,21/21,Q1017,NULL
2011061801,SBKG,180100Z,11003KT,6000,na,na,BKN015,BKN080,na,21/21,Q1017,NULL
2011061802,SBKG,180200Z,12007KT,5000,-RA,BR,SCT006,BKN015,BKN080,21/21,Q1017,NULL
2011061803,SBKG,180300Z,10003KT,5000,BR,na,BKN015,BKN080,na,21/20,Q1017,NULL
2011061809,SBKG,180915Z,18005KT,8000,na,na,SCT008,BKN080,na,21/21,Q1016,NULL
2011061810,SBKG,181000Z,14008KT,8000,na,na,BKN010,BKN080,na,22/21,Q1016,NULL
2011061811,SBKG,181100Z,14006KT,5000,BR,na,BKN011,BKN070,na,23/21,Q1017,NULL
2011061811,SBKG,181120Z,13009KT,1500,-DZ,BR,BKN012,OVC080,na,23/21,Q1017,NULL
2011061812,SBKG,181200Z,13008KT,9999,na,na,BKN011,BKN080,na,24/22,Q1017,NULL
2011061812,SBKG,181240Z,14009KT,9999,na,na,BKN015,SCT080,na,25/21,Q1017,NULL
2011061813,SBKG,181300Z,12010KT,9999,na,na,BKN018,na,na,27/21,Q1017,NULL
2011061814,SBKG,181400Z,12009KT,9999,na,na,BKN020,na,na,27/21,Q1016,NULL
2011061815,SBKG,181500Z,13011KT,9999,na,na,BKN025,na,na,29/22,Q1016,NULL
2011061816,SBKG,181600Z,10006KT,9999,na,na,SCT018,BKN025,na,26/23,Q1015,NULL
2011061817,SBKG,181700Z,13008KT,9999,na,na,SCT018,BKN025,na,26/21,Q1014,NULL
2011061818,SBKG,181800Z,12009KT,9999,na,na,FEW018,BKN020,na,26/21,Q1014,NULL
2011061819,SBKG,181900Z,12006KT,9999,na,na,FEW018,BKN020,na,25/21,Q1014,NULL
2011061820,SBKG,182000Z,16008KT,9999,na,na,FEW005,BKN016,na,22/21,Q1014,NULL
2011061821,SBKG,182100Z,14005KT,9999,na,na,SCT012,BKN020,na,22/21,Q1015,NULL
2011061822,SBKG,182200Z,15006KT,9999,na,na,BKN015,na,na,23/21,Q1016,NULL
2011061823,SBKG,182300Z,12003KT,9999,na,na,SCT015,na,na,22/21,Q1016,NULL
2011061900,SBKG,190000Z,10005KT,9999,na,na,SCT015,na,na,22/21,Q1016,NULL
2011061901,SBKG,190100Z,13003KT,9999,na,na,SCT015,na,na,21/20,Q1016,NULL
2011061902,SBKG,190200Z,16004KT,9999,na,na,BKN015,na,na,22/20,Q1016,NULL
2011061903,SBKG,190300Z,14006KT,9999,na,na,SCT015,na,na,22/21,Q1015,NULL
2011061909,SBKG,190915Z,17004KT,5000,-DZ,BR,SCT008,BKN012,na,21/20,Q1015,NULL
2011061910,SBKG,191000Z,18005KT,8000,na,na,SCT008,BKN012,na,22/21,Q1016,NULL
2011061911,SBKG,191100Z,17007KT,9999,na,na,BKN012,BKN015,na,22/21,Q1016,NULL
2011061912,SBKG,191200Z,15007KT,9000,na,na,SCT010,BKN015,na,23/21,Q1017,NULL
2011061913,SBKG,191300Z,17007KT,9999,na,na,SCT009,BKN016,na,25/22,Q1017,NULL
2011061914,SBKG,191400Z,15009KT,9999,na,na,BKN015,SCT100,na,25/22,Q1016,NULL
2011061915,SBKG,191500Z,16009KT,9999,na,na,BKN018,na,na,28/21,Q1016,NULL
2011061916,SBKG,191600Z,14010KT,9999,na,na,BKN020,na,na,27/21,Q1015,NULL
2011061917,SBKG,191700Z,17007KT,9999,na,na,SCT025,na,na,26/21,Q1014,NULL
2011061918,SBKG,191800Z,16009KT,9999,na,na,BKN025,na,na,26/21,Q1014,NULL
2011061919,SBKG,191900Z,17009KT,5000,-RA,na,BKN020,na,na,22/21,Q1015,NULL
2011061920,SBKG,192000Z,09004KT,9999,na,na,SCT020,na,na,22/21,Q1015,NULL
2011061921,SBKG,192100Z,10002KT,9999,na,na,SCT020,na,na,22/21,Q1015,NULL
2011061922,SBKG,192200Z,13003KT,9999,na,na,SCT015,na,na,22/21,Q1015,NULL
2011061923,SBKG,192300Z,16005KT,9999,na,na,SCT015,na,na,22/21,Q1016,NULL
